material,r,V,p_int,q_int,recon,dissoc
iron,1.7806060606060603,1.1853352949854120618425952595920711258831485699115408919800805187423085075812808E-18,0,0,0E-79,1
iron,1.7830303030303027,1.1732416996164096546880686611803690221282705454397249924128309481759772084769404E-18,0,0,0E-79,1
iron,1.7854545454545452,1.1612449748329208743582931234620759678158037607875509040741850743455554831634324E-18,0,0,0E-79,1
iron,1.7878787878787876,1.1493444810655507801219650235647842445980953789595578964846381305773397432178254E-18,0,0,0E-79,1
iron,1.79030303030303,1.1375395826806355684932877352343343100469142803629850724379282027941173530457299E-18,0,0,0E-79,1
iron,1.7927272727272725,1.1258296479567529483313591065108029291563752820682989150190504680265892688964647E-18,0,0,0E-79,1
iron,1.795151515151515,1.1142140490613751387720123277882606649665890572773659312473460019224127202234310E-18,0,0,0E-79,1
iron,1.7975757575757574,1.1026921620276586601760981245111779320149932862080759467335997639483936605958709E-18,0,0,0E-79,1
iron,1.7999999999999998,1.0912633667313661620342802837147125734072014616941633891666125718389883666551826E-18,0,0,0E-79,1
iron,1.8024242424242423,1.0799270468679277499761141674325875438354914839287150770617324461210368653023647E-18,0,0,0E-79,1
iron,1.8048484848484847,1.0686825899296393503589280258517238643887161481758523359390888764280561253437059E-18,0,0,0E-79,1
iron,1.8072727272727271,1.0575293871829894192899715622580201529530505361352596480989594138945367328145947E-18,0,0,0E-79,1
iron,1.8096969696969696,1.0464668336461241047638331639852130756239580158866960791530884110387350029327445E-18,0,0,0E-79,1
iron,1.812121212121212,1.0354943280664440065992481215540693705073741916321464395661186770400232225724329E-18,0,0,0E-79,1
iron,1.8145454545454545,1.0246112728983257662200708634397533577411764118246880698949321802302077044110806E-18,0,0,0E-79,1
iron,1.816969696969697,1.0138170742809911613058837939488861764831946571770268617899260129549014394010943E-18,0,0,0E-79,1
iron,1.8193939393939393,1.0031111420164881698509519223469350623415185665636948678695447829419384079624203E-18,0,0,0E-79,1
iron,1.8218181818181818,9.9249288954780900135237854049639563722187058277927067251081656882427304804479529E-19,0,0,0E-79,1
iron,1.8242424242424242,9.8196173393714423885694634144893346863582776833001160205361921829273216788775293E-19,0,0,0E-79,1
iron,1.8266666666666667,9.7151709584425101325714893634342250080517878828192650880515121004909888555975899E-19,0,0,0E-79,1
iron,1.829090909090909,9.6115839950496161580827483431820394712925972856204045287045067342464442827138435E-19,0,0,0E-79,1
iron,1.8315151515151515,9.5088507270980806689009080731657751885560376705641799046889099948570448227118491E-19,0,0,0E-79,1
iron,1.833939393939394,9.4069654678277884633783398559171506313313075066681104943153138785151876788745137E-19,0,0,0E-79,1
iron,1.8363636363636364,9.3059225656020058924055759754098640497403451592519733796458121978537080890151761E-19,0,0,0E-79,1
iron,1.8387878787878786,9.2057164036973925716829527405486450303429971636863566105020766734784857469854292E-19,0,0,0E-79,1
iron,1.841212121212121,9.1063414000952941377876956707359992030475222568527275672646349767487002412743338E-19,0,0,0E-79,1
iron,1.8436363636363635,9.0077920072742710488663250439946289133235072373167179174337333157918414381267302E-19,0,0,0E-79,1
iron,1.846060606060606,8.9100627120037981752696032702654396274855588064998998794574838200892534434880928E-19,0,0,0E-79,1
iron,1.8484848484848484,8.8131480351392279788424896511104446519114574797816582420766930064251769498659145E-19,0,0,0E-79,1
iron,1.8509090909090908,8.7170425314179403497056025907304876746188841989140087784995580209586466059288857E-19,0,0,0E-79,1
iron,1.853333333333333,8.6217407892566821079130249511105250220023086939601856798843738750470522047379045E-19,0,0,0E-79,1
iron,1.8557575757575755,8.5272374305501018599249770780261203990854574445383770803789714141454242593957568E-19,0,0,0E-79,1
iron,1.858181818181818,8.4335271104705523186160834183503375965592674057655204990592083071801197818564440E-19,0,0,0E-79,1
iron,1.8606060606060604,8.3406045172689171400687844759761723005624332168549311690283373582254161724376566E-19,0,0,0E-79,1
iron,1.8630303030303028,8.2484643720767276287261233152767297654463991638747414465948152297921379041296272E-19,0,0,0E-79,1
iron,1.8654545454545453,8.1571014287094234012367501814339731574125477598434613806668975967277124887396355E-19,0,0,0E-79,1
iron,1.8678787878787877,8.0665104734707451154732362909588981443867811552116559958987076217062717743581935E-19,0,0,0E-79,1
iron,1.8703030303030301,7.9766863249583083137483244916485673443474941293135765229107663700640567557906103E-19,0,0,0E-79,1
iron,1.8727272727272726,7.8876238338702843835704219677342281185735685128688356995494738319600487053378009E-19,0,0,0E-79,1
iron,1.875151515151515,7.7993178828132770968144838582014354974990654320076038873591523290797340977463303E-19,0,0,0E-79,1
iron,1.8775757575757575,7.7117633861112608205355753441270941000057262029192422928354135647935270114808808E-19,0,0,0E-79,1
iron,1.88,7.6249552896157298857559430197068804482743442217381846783667673686192615663802585E-19,0,0,0E-79,1
iron,1.8824242424242423,7.5388885705168924760092971162795105440212260996702441740999757036565847391451541E-19,0,0,0E-79,1
iron,1.8848484848484848,7.4535582371559726566004847708485307806056662149491171973203761514202799869460375E-19,0,0,0E-79,1
iron,1.8872727272727272,7.3689593288387123867116876340885296742881181010455159138458929013808039917021136E-19,0,0,0E-79,1
iron,1.8896969696969697,7.2850869156498541448443920765672704070105461965322776679833036649246305561280172E-19,0,0,0E-79,1
iron,1.892121212121212,7.2019360982688245622597654003103919477298966356276268773232726629259326711586197E-19,0,0,0E-79,1
iron,1.8945454545454545,7.1195020077863890274219323713684248057994579322984805157559950491758349401318212E-19,0,0,0E-79,1
iron,1.896969696969697,7.0377798055224881460460310429980218529465259460325201697875955991437171256023581E-19,0,0,0E-79,1
iron,1.8993939393939392,6.9567646828451255588920208827865391841156499304410147995278675618336094820872304E-19,0,0,0E-79,1
iron,1.9018181818181816,6.8764518609902440718984213956722467908571436314285021793479300872402723446138778E-19,0,0,0E-79,1
iron,1.904242424242424,6.7968365908827878309411713539913683452327673589615663516971662415941270691919197E-19,0,0,0E-79,0
iron,1.9066666666666665,6.7179141529587208034002055067494855434099816690435512171588629555713008607922343E-19,0,0,0E-79,0
iron,1.909090909090909,6.6396798569881586683686645713641666854695040372985237229825229126660267569036364E-19,0,0,0E-79,0
iron,1.9115151515151514,6.5621290418994846714171419623828234795362039993233236879703887891189046202234569E-19,0,0,0E-79,0
iron,1.9139393939393936,6.4852570756045538193700676081860585736292221771315753835019957255200391563082627E-19,0,0,0E-79,0
iron,1.916363636363636,6.4090593548248884630718372565448470188199320668153894164373534171592495290661389E-19,0,0,0E-79,0
iron,1.9187878787878785,6.3335313049189281108355808735696174594231835922745850928931126478684300962769260E-19,0,0,0E-79,0
iron,1.921212121212121,6.2586683797103053516242817257197774301110822922710959682051669612584744697996730E-19,0,0,0E-79,0
iron,1.9236363636363634,6.1844660613170791305561219222205845616933072152235777364991382233981525201015062E-19,0,0,0E-79,0
iron,1.9260606060606058,6.1109198599820331336974358200562870934953038195008912412070554126336960612657616E-19,0,0,0E-79,0
iron,1.9284848484848482,6.0380253139039448056542917634908367701455055328198605573610006419046239629908618E-19,0,0,0E-79,0
iron,1.9309090909090907,5.9657779890698524159392859259297187201582448564354048741962650504369811508690142E-19,0,0,0E-79,0
iron,1.9333333333333331,5.8941734790883435242872931451735653219769642182857246930242792930001191137883665E-19,0,0,0E-79,0
iron,1.9357575757575756,5.8232074050237591620708297827116676362775685103713849425200084496198325327752718E-19,0,0,0E-79,0
iron,1.938181818181818,5.7528754152314528129319482060598884108447840398868391777677411844488337731913128E-19,0,0,0E-79,0
iron,1.9406060606060604,5.6831731851939566859242564132578827333820074972807510397681239187773485387611564E-19,0,0,0E-79,0
iron,1.9430303030303029,5.6140964173581516317536000139007253958640448650024580295595747582625418406859025E-19,0,0,0E-79,0
iron,1.9454545454545453,5.5456408409734076212138484486361167353384811948500519605921665637054953195746956E-19,0,0,0E-79,0
iron,1.9478787878787878,5.4778022119306164433459923496333101320600815713912339704261578900723004687788135E-19,0,0,0E-79,0
iron,1.9503030303030302,5.4105763126022648253057621801643103739076334708589574714623575155357212208370898E-19,0,0,0E-79,0
iron,1.9527272727272726,5.3439589516833678584506680179079208371077663086706063642391513943955039669315202E-19,0,0,0E-79,0
iron,1.955151515151515,5.2779459640333871557832808795423395251226243340084265981189054770616155441707078E-19,0,0,0E-79,0
iron,1.9575757575757575,5.2125332105190748951531989690993415105760497036273193986252822160868919975228211E-19,0,0,0E-79,0
iron,1.96,5.1477165778582481257516319726407519242376526582550355398866498763140833659291617E-19,0,0,0E-79,0
iron,1.9624242424242424,5.0834919784644618390775591503095515489079999518310827394210559767785965866397318E-19,0,0,0E-79,0
iron,1.9648484848484848,5.0198553502926163564147147708088704655252860612311559452821557761130777687102751E-19,0,0,0E-79,0
iron,1.9672727272727273,4.9568026566854824499005533138736659154410067293080010969388234625057153263883523E-19,0,0,0E-79,0
iron,1.9696969696969697,4.8943298862211270243559733171742282556676738987416162620549573470946235404833015E-19,0,0,0E-79,0
iron,1.972121212121212,4.8324330525612308670283910388191585545071184951844267419614416319289089483189031E-19,0,0,0E-79,0
iron,1.9745454545454544,4.7711081943002913185919359099120094296832742913169635045196120590180293294904651E-19,0,0,0E-79,0
iron,1.9769696969696968,4.7103513748157642432843340180155598023583892449568050282504522527965619986604232E-19,0,0,0E-79,0
iron,1.9793939393939393,4.6501586821190272518705056915647260626302597417201520211560116372969003799904538E-19,0,0,0E-79,0
iron,1.9818181818181817,4.5905262287072718272187840307017195991280682054333117248491548045449538778299828E-19,0,0,0E-79,0
iron,1.9842424242424241,4.5314501514162456995021110871856959052547951403248169841848731546421043801706156E-19,0,0,0E-79,0
iron,1.9866666666666664,4.4729266112738625094130390198704853919754608990574308661626168963875231637727445E-19,0,0,0E-79,0
iron,1.9890909090909088,4.4149517933546881154408882629256244751077522140150041926286691445584875369137004E-19,0,0,0E-79,0
iron,1.9915151515151512,4.3575219066352826611471580000722533758908684160348321051200404023767787188023151E-19,0,0,0E-79,0
iron,1.9939393939393937,4.3006331838503913882755594764813786916531655430784052281102775153332682977672545E-19,0,0,0E-79,0
iron,1.9963636363636361,4.2442818813499967438411356489094680344203711372565127487986514616108043279944855E-19,0,0,0E-79,0
iron,1.9987878787878786,4.1884642789571962785813366112022989313189019514050681206594712674899349247359672E-19,0,0,0E-79,0
iron,2.001212121212121,4.1331766798269363461181542482381426434808209298648143853748114648851216822105633E-19,0,0,0E-79,0
iron,2.0036363636363634,4.0784154103055621226809273075329041295939419390123986407783666617583345893097324E-19,0,0,0E-79,0
iron,2.006060606060606,4.0241768197912251098642935140864752885649919614300081554387313922565968052862318E-19,0,0,0E-79,0
iron,2.0084848484848483,3.9704572805951002573427299900694046546995689951292337444467173165178556869202108E-19,0,0,0E-79,0
iron,2.0109090909090908,3.9172531878033930445832689228642880476277675050557934816521957218416130147047576E-19,0,0,0E-79,0
iron,2.013333333333333,3.8645609591402299477143868273649181524611191585631419216444884293936696358455760E-19,0,0,0E-79,0
iron,2.0157575757575756,3.8123770348312760684804251213924185989966797122822482814234318893602214638370559E-19,0,0,0E-79,0
iron,2.018181818181818,3.7606978774682477146028107785314217730108321147910199295972616887154925950286157E-19,0,0,0E-79,0
iron,2.0206060606060605,3.7095199718741425745817316145446590325132154499822750738891729259413723833316709E-19,0,0,0E-79,0
iron,2.023030303030303,3.6588398249693250056970297804097159628663345956064965841150481510830709974969101E-19,0,0,0E-79,0
iron,2.0254545454545454,3.6086539656383644985755196733270645105279804187107708854018882149144584259103236E-19,0,0,0E-79,0
iron,2.027878787878788,3.5589589445976877683695899942819323937556052741616753574521230553236022334356728E-19,0,0,0E-79,0
iron,2.0303030303030303,3.5097513342640062385890745639207729179681279983897287714676400224162146618439387E-19,0,0,0E-79,0
iron,2.0327272727272723,3.4610277286235068875873111775306959115316328142419573733112143330239926175355622E-19,0,0,0E-79,0
iron,2.035151515151515,3.4127847431018084311795554108974184788068620302392267563005285847885096594786336E-19,0,0,0E-79,0
iron,2.037575757575757,3.3650190144347709755576578487523264069304152233067365233754516226219860061856143E-19,0,0,0E-79,0
iron,2.04,3.3177272005399024660976014785346863928168958973320311430249597819098469561511877E-19,0,0,0E-79,0
iron,2.042424242424242,3.2709059803887455128890502699119781119164673925688844244152141007079349636457186E-19,0,0,0E-79,0
iron,2.044848484848485,3.2245520538797609741758744609331776894567306659899460735952641532078702192274895E-19,0,0,0E-79,0
iron,2.047272727272727,3.1786621417122507479452441902397864243877288580680734536666658718219665127853969E-19,0,0,0E-79,0
iron,2.0496969696969694,3.1332329852607337688556158069945399283559755252216987369122869854672742654391227E-19,0,0,0E-79,0
iron,2.052121212121212,3.0882613464502980619780024349485854595002857422416011411862116620469030684032035E-19,0,0,0E-79,0
iron,2.0545454545454547,3.0437440076325748335919887094246526711873137950365676939108942382143854106791087E-19,0,0,0E-79,0
iron,2.0569696969696967,2.9996777714624729999486134161716148594308180866898235703145537235831731040441506E-19,0,0,0E-79,0
iron,2.0593939393939396,2.9560594607755983002698180300007954314239576160288887036908117703977414171235679E-19,0,0,0E-79,0
iron,2.0618181818181816,2.9128859184665329094149666531161752519381496489630375228891195827843784906814433E-19,0,0,0E-79,0
iron,2.064242424242424,2.8701540073676201264510877158290302068595288031759656179142514762474598816916395E-19,0,0,0E-79,0
iron,2.0666666666666664,2.8278606101286836883633940742040709124839519692661584349948007525483346556648736E-19,0,0,0E-79,0
iron,2.069090909090909,2.7860026290973114711226893797551341194489117188951259252864092801444249204165065E-19,0,0,0E-79,0
iron,2.0715151515151513,2.7445769861999256252600454307639393337594453703868589082929373440948929264150910E-19,0,0,0E-79,0
